09,1,2013-09-05 23:22:00,2013-09-05,23:22:00,23,201309035901,1700 BLOCK WALNUT ST,600,14028,Thefts,14028,-75.16916056,39.94989565
26,1,2013-09-05 23:26:00,2013-09-05,23:26:00,23,201326044842,2500 BLOCK N 7TH ST,400,37004,Aggravated Assault No Firearm,37004,-75.14426084,39.99022726
19,1,2013-09-06 00:32:00,2013-09-06,00:32:00,0,201319076716,2200 BLOCK N SALFORD ST,600,633776,Theft from Vehicle,633776,-75.24355395,39.98561337
24,1,2013-09-06 00:49:00,2013-09-06,00:49:00,0,201324079041,3800 BLOCK I ST,100,630788,Homicide - Criminal,630788,-75.10926443,40.00555131
24,1,2013-09-06 02:01:00,2013-09-06,02:01:00,2,201324079049,3800 BLOCK I ST,400,638433,Aggravated Assault Firearm,638433,-75.10926443,40.00555131
09,1,2013-09-06 02:11:00,2013-09-06,02:11:00,2,201309035917,1500 BLOCK SANSOM ST,600,623953,Thefts,623953,-75.16610581,39.95030381
39,1,2013-09-06 03:55:00,2013-09-06,03:55:00,3,201339062539,0 BLOCK S ASHMEAD PL,500,620915,Burglary Residential,620915,-75.16701731,40.02994449
16,1,2013-09-06 05:10:00,2013-09-06,05:10:00,5,201316034908,700 BLOCK N 37TH ST,300,650322,Robbery Firearm,650322,-75.19652845,39.96622042
15,1,2013-09-06 05:40:00,2013-09-06,05:40:00,5,201315085178,4300 BLOCK EDGEMONT ST,600,653696,Thefts,653696,-75.07557412,39.99818894
15,1,2013-09-06 06:24:00,2013-09-06,06:24:00,6,201315085176,FRANKFORD AV  / MARGARET ST,300,615567,Robbery No Firearm,615567,-75.0836606,40.01679789
15,1,2013-09-06 06:42:00,2013-09-06,06:42:00,6,201315085192,4200 BLOCK SALMON ST,600,653045,Theft from Vehicle,653045,-75.0787875,39.99571381
15,1,2013-09-06 07:26:00,2013-09-06,07:26:00,7,201315085197,1300 BLOCK FOULKROD ST,700,620177,Recovered Stolen Motor Vehicle,620177,-75.08661897,40.02003902
15,1,2013-09-06 07:45:00,2013-09-06,07:45:00,7,201315085193,4600 BLOCK ALMOND ST,600,632718,Theft from Vehicle,632718,-75.07125304,40.00256905
01,1,2013-09-06 08:01:00,2013-09-06,08:01:00,8,201301035116,1900 BLOCK JACKSON ST,700,620178,Recovered Stolen Motor Vehicle,620178,-75.17819665,39.92426455
25,1,2013-09-06 08:32:00,2013-09-06,08:32:00,8,201325075366,3900 BLOCK N 10TH ST,700,620179,Recovered Stolen Motor Vehicle,620179,-75.1434801,40.0118751
18,1,2013-09-06 09:07:00,2013-09-06,09:07:00,9,201318052431,500 BLOCK S 61ST ST,700,636836,Motor Vehicle Theft,636836,-75.24448709,39.95421247
26,1,2013-09-06 09:08:00,2013-09-06,09:08:00,9,201326044877,2100 BLOCK N 2ND ST,600,631089,Theft from Vehicle,631089,-75.13671108,39.98246224
19,1,2013-09-06 09:25:00,2013-09-06,09:25:00,9,201319076758,6500 BLOCK MEDIA ST,700,648272,Recovered Stolen Motor Vehicle,648272,-75.2491206,39.97379144
06,1,2013-09-06 09:32:00,2013-09-06,09:32:00,9,201306046987,300 BLOCK N CHRISTOPHER COLUMBUS BLVD,600,637301,Thefts,637301,-75.1390276,39.9557062
24,1,2013-09-06 09:32:00,2013-09-06,09:32:00,9,201324079109,2200 BLOCK WHEATSHEAF LN,600,637339,Thefts,637339,-75.09161505,39.99983965
09,1,2013-09-06 09:42:00,2013-09-06,09:42:00,9,201309035951,2400 BLOCK SANSOM ST,600,633778,Theft from Vehicle,633778,-75.17935253,39.95193457
08,1,2013-09-06 10:19:00,2013-09-06,10:19:00,10,201308035445,2800 BLOCK WELSH RD,600,627748,Thefts,627748,-75.0283714,40.06392753
06,1,2013-09-06 10:23:00,2013-09-06,10:23:00,10,201306046995,1100 BLOCK GREEN ST,600,631601,Theft from Vehicle,631601,-75.15619,39.96276614
22,1,2013-09-06 10:23:00,2013-09-06,10:23:00,10,201322072980,N 19TH ST  / W SUSQUEHANNA AV,600,617818,Thefts,617818,-75.16418517,39.98731205
15,1,2013-09-06 11:06:00,2013-09-06,11:06:00,11,201315085230,4300 BLOCK ALMOND ST,600,654618,Theft from Vehicle,654618,-75.07828665,39.99889948
22,1,2013-09-06 11:06:00,2013-09-06,11:06:00,11,201322072987,2200 BLOCK N CAMAC ST,600,618705,Thefts,618705,-75.15306081,39.98654856
15,1,2013-09-06 11:10:00,2013-09-06,11:10:00,11,201315085236,4800 BLOCK GRISCOM ST,500,25125,Burglary Residential,25125,-75.08300686,40.01881897
26,1,2013-09-06 11:11:00,2013-09-06,11:11:00,11,201326044895,100 BLOCK W CUMBERLAND ST,500,630752,Burglary Non-Residential,630752,-75.13357527,39.98800882
05,1,2013-09-06 11:18:00,2013-09-06,11:18:00,11,201305015211,100 BLOCK RECTOR ST,600,633087,Thefts,633087,-75.22136482,40.02466389
39,1,2013-09-06 11:20:00,2013-09-06,11:20:00,11,201339062593,400 BLOCK W CHELTEN AV,500,648387,Burglary Residential,648387,-75.18169151,40.02914674
15,1,2013-09-06 11:27:00,2013-09-06,11:27:00,11,201315085237,FRANKFORD AV  / MARGARET ST,400,645548,Aggravated Assault No Firearm,645548,-75.0836606,40.01679789
26,1,2013-09-06 11:59:00,2013-09-06,11:59:00,11,201326044899,N HANCOCK ST  / W SUSQUEHANNA AV,600,631602,Theft from Vehicle,631602,-75.1354461,39.9836
24,1,2013-09-06 12:12:00,2013-09-06,12:12:00,12,201324079125,3800 BLOCK PALMETTO ST,600,617819,Thefts,617819,-75.10862274,40.00576789
25,1,2013-09-06 12:17:00,2013-09-06,12:17:00,12,201325075396,1300 BLOCK COLWYN ST,600,628303,Thefts,628303,-75.14889089,40.01559779
12,1,2013-09-06 12:19:00,2013-09-06,12:19:00,12,201312062911,7300 BLOCK BUIST AVE,600,624554,Thefts,624554,-75.24086066,39.91271437
35,1,2013-09-06 12:21:00,2013-09-06,12:21:00,12,201335067828,HAMMOND AV  / E CHAMPLOST AV,300,652696,Robbery No Firearm,652696,-75.11548931,40.04118415
22,1,2013-09-06 12:28:00,2013-09-06,12:28:00,12,201322073002,2400 BLOCK N OPAL ST,600,619284,Thefts,619284,-75.16432279,39.99113239
24,1,2013-09-06 12:41:00,2013-09-06,12:41:00,12,201324079142,4300 BLOCK POTTER ST,500,631294,Burglary Residential,631294,-75.09471809,40.0120141
16,1,2013-09-06 12:57:00,2013-09-06,12:57:00,12,201316034968,3800 BLOCK 5 HAVERFORD AV,600,628767,Theft from Vehicle,628767,-75.13634524,40.01005383
14,1,2013-09-06 13:33:00,2013-09-06,13:33:00,13,201314066714,1600 BLOCK MOHICAN ST,600,633777,Theft from Vehicle,633777,-75.16155226,40.06129391
09,1,2013-09-06 13:44:00,2013-09-06,13:44:00,13,201309035978,200 BLOCK S 25TH ST,600,2405,Theft from Vehicle,2405,-75.18080398,39.95019226
05,1,2013-09-06 13:48:00,2013-09-06,13:48:00,13,201305015216,600 BLOCK WENDOVER ST,500,636813,Burglary Residential,636813,-75.20575755,40.02943595
02,1,2013-09-06 13:53:00,2013-09-06,13:53:00,13,201302058401,2000 BLOCK MAGEE AV,600,625166,Thefts,625166,-75.06870466,40.03846786
16,1,2013-09-06 13:59:00,2013-09-06,13:59:00,13,201316034979,700 BLOCK N DEKALB ST,500,19057,Burglary Residential,19057,-75.19723554,39.96606745
01,1,2013-09-06 14:04:00,2013-09-06,14:04:00,14,201301035142,1500 BLOCK RITNER ST,700,620175,Recovered Stolen Motor Vehicle,620175,-75.17323674,39.9210425
22,1,2013-09-06 14:46:00,2013-09-06,14:46:00,14,201322073040,2400 BLOCK N PARK AVE,600,631087,Theft from Vehicle,631087,-75.15434141,39.98920019
26,1,2013-09-06 14:59:00,2013-09-06,14:59:00,14,201326044930,600 BLOCK W YORK ST,300,625200,Robbery No Firearm,625200,-75.14319472,39.98771541
14,1,2013-09-06 15:37:00,2013-09-06,15:37:00,15,201314066739,1700 BLOCK MOHICAN ST,600,633775,Theft from Vehicle,633775,-75.16030421,40.06277177
39,1,2013-09-06 15:38:00,2013-09-06,15:38:00,15,201339062625,3400 BLOCK W ALLEGHENY AV,400,641121,Aggravated Assault No Firearm,641121,-75.1858935,40.0057919
17,1,2013-09-06 16:05:00,2013-09-06,16:05:00,16,201317039986,2300 BLOCK MONTROSE ST,600,650020,Thefts,650020,-75.18195842,39.94162701
24,1,2013-09-06 16:26:00,2013-09-06,16:26:00,16,201324079185,1300 BLOCK E ERIE AV,600,651920,Thefts,651920,-75.10324356,40.00554916
17,1,2013-09-06 16:32:00,2013-09-06,16:32:00,16,201317039987,1000 BLOCK S 21ST ST,600,625489,Thefts,625489,-75.1780191,39.93999309
35,1,2013-09-06 16:43:00,2013-09-06,16:43:00,16,201335067871,300 BLOCK E CHEW AV,600,631164,Theft from Vehicle,631164,-75.11651031,40.03619092
02,1,2013-09-06 17:38:00,2013-09-06,17:38:00,17,201302058449,1300 BLOCK HELLERMAN ST,600,620687,Thefts,620687,-75.07966786,40.04253626
39,1,2013-09-06 17:38:00,2013-09-06,17:38:00,17,201339062668,2900 BLOCK MIDVALE AVE,500,644044,Burglary Residential,644044,-75.18185758,40.02149175
02,1,2013-09-06 17:47:00,2013-09-06,17:47:00,17,201302058450,800 BLOCK GRANITE ST,600,617821,Thefts,617821,-75.09293001,40.03215726
22,1,2013-09-06 18:00:00,2013-09-06,18:00:00,17,201322073084,N 18TH ST  / FONTAIN ST,300,625839,Robbery No Firearm,625839,-75.16308968,39.98491981
26,1,2013-09-06 18:18:00,2013-09-06,18:18:00,18,201326044967,2300 BLOCK N HOWARD ST,500,628744,Burglary Residential,628744,-75.13322289,39.98540729
09,1,2013-09-06 18:23:00,2013-09-06,18:23:00,18,201309036034,2400 BLOCK WALNUT ST,600,636795,Thefts,636795,-75.17923221,39.95126169
16,1,2013-09-06 18:26:00,2013-09-06,18:26:00,18,201316035008,3900 BLOCK FAIRMOUNT AVE,700,651449,Motor Vehicle Theft,651449,-75.20097989,39.96540885
22,1,2013-09-06 18:32:00,2013-09-06,18:32:00,18,Confidential,N 20TH ST  / W BERKS ST,200,647076,Rape,647076,-75.16676166,39.98294325
02,1,2013-09-06 18:35:00,2013-09-06,18:35:00,18,201302058464,1300 BLOCK HELLERMAN ST,600,620688,Thefts,620688,-75.07870849,40.04213437
16,1,2013-09-06 18:35:00,2013-09-06,18:35:00,18,201316035014,3400 BLOCK SWEETBRIAR DR,500,623501,Burglary Residential,623501,-75.19846679,39.97623223
06,1,2013-09-06 18:47:00,2013-09-06,18:47:00,18,201306047108,100 BLOCK BROWN ST,500,620586,Burglary Residential,620586,-75.13991713,39.96276181
02,1,2013-09-06 19:03:00,2013-09-06,19:03:00,19,201302058476,4600 BLOCK E ROOSEVELT BLVD,600,630911,Thefts,630911,-75.09939407,40.028377
24,1,2013-09-06 19:14:00,2013-09-06,19:14:00,19,201324079275,3500 BLOCK STOUTON ST,600,631709,Thefts,631709,-75.10376433,40.00019996
02,1,2013-09-06 19:18:00,2013-09-06,19:18:00,19,201302058480,6300 BLOCK CASTOR AV,600,620690,Thefts,620690,-75.07855266,40.03818513
09,1,2013-09-06 19:32:00,2013-09-06,19:32:00,19,201309036045,1600 BLOCK WALNUT ST,600,631935,Thefts,631935,-75.16797942,39.94985914
18,1,2013-09-06 20:23:00,2013-09-06,20:23:00,20,201318052572,6000 BLOCK SPRUCE ST,600,642685,Thefts,642685,-75.2429044,39.95662631
26,1,2013-09-06 20:59:00,2013-09-06,20:59:00,20,201326045004,2000 BLOCK N 9TH ST,400,655325,Aggravated Assault No Firearm,655325,-75.14827001,39.98254846
39,1,2013-09-06 21:23:00,2013-09-06,21:23:00,21,201339062756,3000 BLOCK N 35TH ST,500,627321,Burglary Residential,627321,-75.18670054,40.00457852
24,1,2013-09-06 22:15:00,2013-09-06,22:15:00,22,201324079337,1200 BLOCK E LYCOMING ST,400,632708,Aggravated Assault Firearm,632708,-75.10448455,40.00939439
05,1,2013-09-06 22:21:00,2013-09-06,22:21:00,22,201305015244,4200 BLOCK MAIN ST,600,650019,Thefts,650019,-75.22208053,40.02478102
26,1,2013-09-06 22:23:00,2013-09-06,22:23:00,22,201326045015,2000 BLOCK N 8TH ST,500,644045,Burglary Residential,644045,-75.14745334,39.98232758
39,1,2013-09-06 23:41:00,2013-09-06,23:41:00,23,201339062831,5000 BLOCK WAYNE AV,400,633642,Aggravated Assault No Firearm,633642,-75.16773232,40.0253538
24,1,2013-09-06 23:46:00,2013-09-06,23:46:00,23,201324079358,4100 BLOCK GLENDALE ST,400,629979,Aggravated Assault No Firearm,629979,-75.10117639,40.00906608
02,1,2013-09-06 23:47:00,2013-09-06,23:47:00,23,201302058545,6300 BLOCK HORROCKS ST,600,620692,Thefts,620692,-75.0741867,40.03656022
03,1,2013-09-06 23:55:00,2013-09-06,23:55:00,23,201303055680,S 9TH ST  / WASHINGTON AV,300,646059,Robbery No Firearm,646059,-75.15842517,39.93637318
06,1,2013-09-07 00:12:00,2013-09-07,00:12:00,0,201306047165,800 BLOCK FAIRMOUNT AVE,400,619213,Aggravated Assault No Firearm,619213,-75.1513338,39.96450219
22,1,2013-09-07 01:07:00,2013-09-07,01:07:00,1,201322073269,1600 BLOCK FONTAIN ST,300,652694,Robbery No Firearm,652694,-75.1613127,39.98473623
26,1,2013-09-07 01:28:00,2013-09-07,01:28:00,1,201326045051,100 BLOCK W HUNTINGDON ST,300,655812,Robbery Firearm,655812,-75.13180773,39.98930635
01,1,2013-09-07 01:33:00,2013-09-07,01:33:00,1,201301035239,1400 BLOCK MIFFLIN ST,600,13136,Theft from Vehicle,13136,-75.16926275,39.92675682
18,1,2013-09-07 02:21:00,2013-09-07,02:21:00,2,201318052668,200 BLOCK S 60TH ST,400,20897,Aggravated Assault No Firearm,20897,-75.24176069,39.95682942
24,1,2013-09-07 02:35:00,2013-09-07,02:35:00,2,201324079429,3900 BLOCK ELSINORE ST,600,24463,Theft from Vehicle,24463,-75.10766775,40.00751866
18,1,2013-09-07 02:58:00,2013-09-07,02:58:00,2,201318052670,200 BLOCK S 60TH ST,400,13557,Aggravated Assault No Firearm,13557,-75.24176069,39.95682942
09,1,2013-09-07 03:04:00,2013-09-07,03:04:00,3,201309036085,1500 BLOCK CHESTNUT ST,600,20418,Thefts,20418,-75.16566958,39.95102224
08,1,2013-09-07 03:28:00,2013-09-07,03:28:00,3,201308035597,3800 BLOCK AMHERST PL,600,40320,Theft from Vehicle,40320,-75.01186127,40.05311442
22,1,2013-09-07 03:58:00,2013-09-07,03:58:00,3,201322073356,N BROAD ST  / W SUSQUEHANNA AV,300,10798,Robbery No Firearm,10798,-75.1562763,39.98628464
18,1,2013-09-07 04:18:00,2013-09-07,04:18:00,4,201318052689,200 BLOCK S 60TH ST,600,23869,Thefts,23869,-75.24176534,39.95680678
24,1,2013-09-07 04:57:00,2013-09-07,04:57:00,4,201324079461,1800 BLOCK E ONTARIO ST,600,127637,Theft from Vehicle,127637,-75.10874575,39.99896115
39,1,2013-09-07 06:08:00,2013-09-07,06:08:00,6,201339062904,5000 BLOCK MC KEAN AVE,700,19588,Motor Vehicle Theft,19588,-75.17006726,40.02192482
19,1,2013-09-07 07:42:00,2013-09-07,07:42:00,7,201319077081,7300 BLOCK MALVERN AV,700,85775,Motor Vehicle Theft,85775,-75.26189306,39.97694968
35,1,2013-09-07 07:49:00,2013-09-07,07:49:00,7,201335068134,N BROAD ST  / W GRANGE AV,300,29963,Robbery No Firearm,29963,-75.14422518,40.04138268
05,1,2013-09-07 08:32:00,2013-09-07,08:32:00,8,201305015278,3900 BLOCK MANAYUNK AVE ,300,14946,Robbery No Firearm,14946,-75.21194875,40.02152827
19,1,2013-09-07 08:34:00,2013-09-07,08:34:00,8,201319077093,1100 BLOCK MARLYN RD,600,16638,Theft from Vehicle,16638,-75.24994497,39.97918509
17,1,2013-09-07 08:44:00,2013-09-07,08:44:00,8,201317040120,2100 BLOCK NAUDAIN ST,600,27336,Theft from Vehicle,27336,-75.17716285,39.94559013
15,1,2013-09-07 08:50:00,2013-09-07,08:50:00,8,201315085629,5100 BLOCK FRANKFORD AV,300,14944,Robbery No Firearm,14944,-75.07944189,40.02145388
18,1,2013-09-07 08:51:00,2013-09-07,08:51:00,8,201318052709,5900 BLOCK ELLSWORTH ST,500,28164,Burglary Residential,28164,-75.24268865,39.94704321
24,1,2013-09-07 08:58:00,2013-09-07,08:58:00,8,201324079495,4300 BLOCK L ST,600,37508,Theft from Vehicle,37508,-75.10171419,40.01275473
01,1,2013-09-07 09:00:00,2013-09-07,09:00:00,9,201301035271,2000 BLOCK S NEWKIRK ST,500,25693,Burglary Residential,25693,-75.19316814,39.92859457
16,1,2013-09-07 09:03:00,2013-09-07,09:03:00,9,201316035101,3800 BLOCK LANCASTER AVE,700,33135,Motor Vehicle Theft,33135,-75.19798085,39.96090293
09,1,2013-09-07 09:28:00,2013-09-07,09:28:00,9,201309036113,1600 BLOCK CHESTNUT ST,600,6855,Thefts,6855,-75.16767703,39.95127167
24,1,2013-09-07 09:35:00,2013-09-07,09:35:00,9,201324079502,3900 BLOCK ELSINORE ST,600,19312,Thefts,19312,-75.10768014,40.00746095
19,1,2013-09-07 09:40:00,2013-09-07,09:40:00,9,201319077127,6400 BLOCK VINE ST,600,608074,Theft from Vehicle,608074,-75.24871078,39.96773823
25,1,2013-09-07 09:45:00,2013-09-07,09:45:00,9,201325075690,3900 BLOCK N REESE ST,600,617243,Theft from Vehicle,617243,-75.13672198,40.01079895
15,1,2013-09-07 09:46:00,2013-09-07,09:46:00,9,201315085655,2700 BLOCK KIRKBRIDE ST,600,30983,Thefts,30983,-75.06695595,40.00162053
02,1,2013-09-07 09:47:00,2013-09-07,09:47:00,9,201302058620,6000 BLOCK FRONTENAC ST,500,20988,Burglary Residential,20988,-75.0851454,40.03702752
15,1,2013-09-07 10:00:00,2013-09-07,10:00:00,10,201315085656,4600 BLOCK OAKLAND ST,600,25864,Thefts,25864,-75.09034918,40.01742581
22,1,2013-09-07 10:04:00,2013-09-07,10:04:00,10,201322073383,1300 BLOCK W DAUPHIN ST,600,33707,Theft from Vehicle,33707,-75.15458836,39.98765318
12,1,2013-09-07 10:10:00,2013-09-07,10:10:00,10,201312063238,6700 BLOCK ESSINGTON AVE,700,19589,Motor Vehicle Theft,19589,-75.22199174,39.91385332
06,1,2013-09-07 10:20:00,2013-09-07,10:20:00,10,201306047228,700 BLOCK N BROAD ST,600,643315,Thefts,643315,-75.16030506,39.96716297
03,1,2013-09-07 10:22:00,2013-09-07,10:22:00,10,201303055773,600 BLOCK SOUTH ST,500,43657,Burglary Residential,43657,-75.15255305,39.9420981
14,1,2013-09-07 10:22:00,2013-09-07,10:22:00,10,201314066993,7800 BLOCK RUGBY ST,600,40318,Theft from Vehicle,40318,-75.16693664,40.06856898
16,1,2013-09-07 10:23:00,2013-09-07,10:23:00,10,201316035108,600 BLOCK N 35TH ST,600,20419,Thefts,20419,-75.19341874,39.9654389
35,1,2013-09-07 10:32:00,2013-09-07,10:32:00,10,201335068164,200 BLOCK W CHEW AV,600,30158,Theft from Vehicle,30158,-75.1258521,40.03737328
26,1,2013-09-07 10:39:00,2013-09-07,10:39:00,10,201326045094,2100 BLOCK N HANCOCK ST,600,20420,Thefts,20420,-75.13583543,39.98209746
17,1,2013-09-07 10:58:00,2013-09-07,10:58:00,10,201317040135,600 BLOCK S BROAD ST,600,15265,Theft from Vehicle,15265,-75.16568706,39.94347897
39,1,2013-09-07 10:58:00,2013-09-07,10:58:00,10,201339062931,3400 BLOCK W WESTMORELAND ST,700,10919,Recovered Stolen Motor Vehicle,10919,-75.18476391,40.00650044
08,1,2013-09-07 11:06:00,2013-09-07,11:06:00,11,201308035620,8000 BLOCK MORO ST,600,10225,Thefts,10225,-75.02897894,40.04312155
14,1,2013-09-07 11:39:00,2013-09-07,11:39:00,11,201314067012,5600 BLOCK BLAKEMORE ST,400,33492,Aggravated Assault No Firearm,33492,-75.16083674,40.0486058
39,1,2013-09-07 11:49:00,2013-09-07,11:49:00,11,201339062940,4600 BLOCK MORRIS ST,600,23864,Thefts,23864,-75.16750249,40.02109457
01,1,2013-09-07 12:10:00,2013-09-07,12:10:00,12,201301035304,2400 BLOCK S 24TH ST,600,15545,Thefts,15545,-75.18699412,39.92178248
22,1,2013-09-07 12:33:00,2013-09-07,12:33:00,12,201322073424,2500 BLOCK GERMANTOWN AV,600,22561,Thefts,22561,-75.14843282,39.99129266
25,1,2013-09-07 12:44:00,2013-09-07,12:44:00,12,201325075771,500 BLOCK RISING SUN AV,600,593366,Thefts,593366,-75.13768005,40.00912504
01,1,2013-09-07 13:00:00,2013-09-07,13:00:00,13,201301035318,1800 BLOCK RITNER ST,600,6207,Theft from Vehicle,6207,-75.17696593,39.9214177
19,1,2013-09-07 13:40:00,2013-09-07,13:40:00,13,201319077189,5900 BLOCK UPLAND WAY,700,105948,Recovered Stolen Motor Vehicle,105948,-75.24019555,39.98516341
05,1,2013-09-07 13:45:00,2013-09-07,13:45:00,13,201305015296,4100 BLOCK MAIN ST,600,15158,Thefts,15158,-75.21885629,40.02254222
09,1,2013-09-07 13:59:00,2013-09-07,13:59:00,13,201309036145,200 BLOCK S 25TH ST,600,608084,Theft from Vehicle,608084,-75.18080398,39.95019226
24,1,2013-09-07 14:14:00,2013-09-07,14:14:00,14,201324079577,1900 BLOCK E TIOGA ST,600,605138,Thefts,605138,-75.10521893,39.99881201
35,1,2013-09-07 14:57:00,2013-09-07,14:57:00,14,201335068227,N 3RD ST  / W 64TH AV,600,27334,Theft from Vehicle,27334,-75.12501008,40.04807544
09,1,2013-09-07 15:42:00,2013-09-07,15:42:00,15,201309036159,1500 BLOCK CHESTNUT ST ,600,32785,Thefts,32785,-75.16612563,39.95107813
19,1,2013-09-07 15:46:00,2013-09-07,15:46:00,15,201319077217,7500 BLOCK LANSDOWNE AVE,300,14945,Robbery No Firearm,14945,-75.25992495,39.97245903
02,1,2013-09-07 15:47:00,2013-09-07,15:47:00,15,201302058700,2000 BLOCK COTTMAN AV,600,33833,Thefts,33833,-75.06607146,40.05112754
12,1,2013-09-07 15:47:00,2013-09-07,15:47:00,15,201312063309,S 70TH ST  / NORWITCH DR,700,194191,Recovered Stolen Motor Vehicle,194191,-75.22807608,39.90725728
09,1,2013-09-07 15:51:00,2013-09-07,15:51:00,15,201309036165,200 BLOCK W RITTENHOUSE SQ,600,22563,Thefts,22563,-75.17283024,39.95037398
18,1,2013-09-07 16:26:00,2013-09-07,16:26:00,16,201318052755,5900 BLOCK WEBSTER ST,700,20857,Motor Vehicle Theft,20857,-75.24198186,39.95007698
35,1,2013-09-07 16:45:00,2013-09-07,16:45:00,16,201335068255,100 BLOCK W CHEW AV,600,23870,Thefts,23870,-75.12285951,40.03709787
26,1,2013-09-07 17:36:00,2013-09-07,17:36:00,17,201326045157,400 BLOCK W YORK ST,400,28257,Aggravated Assault No Firearm,28257,-75.14077719,39.98740793
05,1,2013-09-07 17:43:00,2013-09-07,17:43:00,17,201305015302,0 BLOCK OSBORN ST,600,14277,Thefts,14277,-75.21182614,40.01767186
01,1,2013-09-07 17:44:00,2013-09-07,17:44:00,17,201301035350,2200 BLOCK S BEECHWOOD ST,700,10918,Recovered Stolen Motor Vehicle,10918,-75.1826059,39.9243637
24,1,2013-09-07 17:48:00,2013-09-07,17:48:00,17,201324079607,4100 BLOCK GLENDALE ST,300,294783,Robbery No Firearm,294783,-75.101096,40.0094302
12,1,2013-09-07 17:51:00,2013-09-07,17:51:00,17,201312063358,7600 BLOCK LINDBERGH BLVD,300,65021,Robbery No Firearm,65021,-75.23882918,39.90448262
24,1,2013-09-07 17:53:00,2013-09-07,17:53:00,17,201324079615,3900 BLOCK CASTOR AVE,600,19514,Thefts,19514,-75.09911096,40.00581511
12,1,2013-09-07 18:25:00,2013-09-07,18:25:00,18,201312063373,6800 BLOCK GUYER AV,400,616790,Aggravated Assault No Firearm,616790,-75.23114311,39.91650359
01,1,2013-09-07 18:32:00,2013-09-07,18:32:00,18,201301035357,2000 BLOCK MERCY ST,400,627393,Aggravated Assault No Firearm,627393,-75.18036436,39.92625518
26,1,2013-09-07 18:52:00,2013-09-07,18:52:00,18,201326045171,2300 BLOCK N FRONT ST,400,17238,Aggravated Assault No Firearm,17238,-75.13206951,39.98572787
22,1,2013-09-07 19:06:00,2013-09-07,19:06:00,19,201322073515,1500 BLOCK W DAUPHIN ST,600,612735,Theft from Vehicle,612735,-75.15758813,39.98804332
15,1,2013-09-07 19:23:00,2013-09-07,19:23:00,19,201315085788,FRANKFORD AV  / PRATT ST,600,22558,Thefts,22558,-75.07816414,40.02236283
24,1,2013-09-07 19:53:00,2013-09-07,19:53:00,19,201324079655,1400 BLOCK E BRISTOL ST,400,601169,Aggravated Assault No Firearm,601169,-75.0996601,40.01213581
07,1,2013-09-07 20:16:00,2013-09-07,20:16:00,20,201307028302,8500 BLOCK VERREE RD,600,10160,Theft from Vehicle,10160,-75.0698693,40.07887554
05,1,2013-09-07 20:20:00,2013-09-07,20:20:00,20,201305015314,300 BLOCK LYCEUM AV,600,17210,Thefts,17210,-75.21885401,40.03003118
01,1,2013-09-07 20:33:00,2013-09-07,20:33:00,20,201301035375,2000 BLOCK S BUCKNELL ST,400,33491,Aggravated Assault No Firearm,33491,-75.18522607,39.92709224
12,1,2013-09-07 20:41:00,2013-09-07,20:41:00,20,201312063402,6800 BLOCK GUYER AV,400,16367,Aggravated Assault No Firearm,16367,-75.23114311,39.91650359
12,1,2013-09-07 20:42:00,2013-09-07,20:42:00,20,201312063404,3000 BLOCK ISLAND AV,600,23868,Thefts,23868,-75.23993309,39.90258017
19,1,2013-09-07 20:42:00,2013-09-07,20:42:00,20,201319077331,6000 BLOCK DREXEL RD,600,616190,Thefts,616190,-75.24922454,39.99018765
26,1,2013-09-07 21:29:00,2013-09-07,21:29:00,21,201326045219,400 BLOCK W HUNTINGDON ST,600,37477,Theft from Vehicle,37477,-75.13871841,39.99020977
15,1,2013-09-07 22:02:00,2013-09-07,22:02:00,22,201315085918,5100 BLOCK VALLEY ST,600,20628,Thefts,20628,-75.07375825,40.01860438
18,1,2013-09-07 22:24:00,2013-09-07,22:24:00,22,201318052825,5800 BLOCK CHESTNUT ST,400,26018,Aggravated Assault Firearm,26018,-75.23719837,39.959909
24,1,2013-09-07 22:27:00,2013-09-07,22:27:00,22,201324079699,800 BLOCK E ALLEGHENY AV,300,18185,Robbery No Firearm,18185,-75.11378163,39.99648988
26,1,2013-09-07 22:28:00,2013-09-07,22:28:00,22,201326045234,100 BLOCK W YORK ST,300,15782,Robbery No Firearm,15782,-75.13194197,39.98625824
15,1,2013-09-07 22:47:00,2013-09-07,22:47:00,22,201315085877,5200 BLOCK HAWTHORNE ST,400,59007,Aggravated Assault No Firearm,59007,-75.07528961,40.02009976
18,1,2013-09-07 23:22:00,2013-09-07,23:22:00,23,201318052828,200 BLOCK S 58TH ST,700,183898,Motor Vehicle Theft,183898,-75.23752608,39.9584088
35,1,2013-09-07 23:25:00,2013-09-07,23:25:00,23,201335068394,200 BLOCK ROSEMAR ST,400,28258,Aggravated Assault No Firearm,28258,-75.12520015,40.04420712
02,1,2013-09-07 23:37:00,2013-09-07,23:37:00,23,201302058797,1200 BLOCK PASSMORE ST,500,25692,Burglary Residential,25692,-75.08178177,40.04318027
22,1,2013-09-07 23:40:00,2013-09-07,23:40:00,23,201322073604,2100 BLOCK N GRATZ ST,600,23865,Thefts,23865,-75.16358784,39.98605286
14,1,2013-09-08 00:09:00,2013-09-08,00:09:00,0,201314067219,5600 BLOCK BLAKEMORE ST ,400,24269,Aggravated Assault Firearm,24269,-75.16058083,40.0485891
